   20987.6362024070        18942.4139712836        16943.6714251893     
   14973.1096463713        13099.4848067398        11347.2215394790     
   9721.40597693080        8222.50712675065        6828.60190784025     
   5631.03407220016        4558.20338880942        3620.68641217399     
   2807.48522520850        2147.87369430568        1568.03629673051     
   1120.58442085358        771.576510506105        498.025212747155     
   306.802000684185        174.094009845976        80.5021784307599     
   29.2009066297475        7.72120720780474       0.869907992985666     
  0.000000000000000E+000  3.273223278812354E-002   4.82348242786736     
   22.6897006512994        86.0784144040223        206.277696290791     
   411.390710930979        731.726515306245        1154.49465116515     
   1729.05802365738        2492.47383837572        3404.65083876868     
   4481.94313407160        5745.26684666109        7212.31656016254     
   8852.81527348418        10629.9438935784        12548.2390630305     
   14581.1042328833        16779.7846789053        18888.6794551034     
   21102.7755559901        23289.7485569625        25358.3079318703     
   27325.2567343358        29004.5869309215        30523.1832623725     
   31816.0087885641     
  0.132631868018632      -0.374211710555477      -0.299787029149895     
   1.42785096976929        3.46805746361800      -0.138245586888341     
  0.293035962343241       0.250394096962872       0.515509197933783     
   5.18381152885048        5.39631796543813       -502060.360961313     
   20468.0646920848        18825.1294890172        17306.1470576456     
   16138.7123700795        15089.7040917455        14324.9431824122     
   13788.7793299285        13403.1674102346        13229.3391482465     
   13076.2953553732        13014.6867019132        12918.2727025311     
   12851.7611908281        12768.1034245535        12720.0703341049     
   12693.8560710658        12644.3775553111        12602.5059756234     
   12531.5041272916        12427.0813162072        12301.0015447828     
   12168.8079465604        11928.9372572576        11746.1915504012     
   11459.6952599927        11197.9902674228        10897.2497073745     
   10639.5501825486        10375.3156730352        10276.0715916681     
   10277.8181589244        10500.3628366970        10907.1682117378     
   11595.3379129114        12660.5697138718        14030.8349418855     
   15851.7948287636        18017.4485089417        20568.4980034991     
   23436.8721231241        26567.9050158656        29815.5730513506     
   33017.5895640371        36237.0569619277        39216.1239101069     
   41968.4668471590        44158.0492693841        46036.3189492691     
   47338.3271940966        48031.8757772850        48193.8880727106     
   47795.3424104981        46947.5995546717        45583.0257901309     
   43861.0307377487        41750.9520968109        39409.5673547945     
   36941.3242892304        34406.3971772538        31813.3101244713     
   29243.9045975231        26799.5991305511        24533.9255771810     
   22377.2612594511     
  0.444591263909942       0.477494723204080      -9.735355771848642E-003
   1.02630721576154        3.29515065734620       0.399106675025105     
  0.427652213652820       0.113904922819657        2.76940861621984     
   2.67876943417520        8.26844726890232       -19119.7375446455     
   2209.80560755564        1919.09954032442        1676.50656742373     
   1457.17098062186        1258.82640802408        1098.72456593181     
   973.895765243938        864.947827242000        776.394367375319     
   698.575378450024        630.829826916985        584.057323028535     
   544.218162811094        519.106057662501        502.057211889838     
   497.220468531768        501.761321094187        519.638771713462     
   558.516928611948        638.405936164357        757.432678692173     
   916.780985226684        1117.44764713742        1341.08149300885     
   1606.11531568776        1886.99623391678        2182.48739155157     
   2508.77120939657        2839.29254852923        3204.87006461613     
   3570.14885750656        3971.80498023235        4380.33887655592     
   4806.53645948337        5231.99777689506        5682.10445629513     
   6133.82693039890        6564.56391148954        6987.03749240689     
   7387.98104824521        7728.17679812132        8074.51801126165     
   8298.97442741917        8498.84960089152        8671.43425029470     
   8721.51847392194        8681.27982125338        8628.01037938801     
   8489.64744757745        8299.93056155545        8035.14756736587     
   7716.61406005659        7312.09113586774        6903.92180484348     
   6452.21283544483        5992.23049144032        5525.63562163649     
   5047.28995982768        4574.25093712010        4138.88130032407     
   3679.72451220297        3283.01538387372        2900.95374482534     
   2547.47590848168     
  0.146851886986945       0.168059399717043      -0.262650058523405     
   1.37074954736008        2.10974297936038      -0.310694535220524     
  0.222026858652141       0.156524952410077       0.943928302962923     
   5.92269102439750        7.17710401935215       -28555.2264457289     
   19619.6017238916        20059.8641883934        20204.8071302298     
   20017.2833173844        19527.3911312086        18795.9101829701     
   17775.9806376035        16590.8131115320        15261.9498025190     
   13867.2010818165        12520.1955390081        11148.2422619061     
   9837.16325694772        8666.38622607730        7591.96267178375     
   6674.46587220280        5892.32933051030        5274.86839554437     
   4795.05265009105        4434.10240247375        4193.34131041389     
   4007.81523199916        3901.94387035928        3861.62384592032     
   3812.40346221658        3760.60360740763        3732.37747657486     
   3653.13306792365        3547.83434963265        3406.04920639047     
   3223.38681142780        3032.30099320073        2832.42391448203     
   2622.85204262820        2410.38787852606        2197.88222849465     
   2001.16933848211        1805.45647417458        1638.04763136525     
   1477.37035640023        1350.30971055401        1231.14455491793     
   1131.50008626267        1061.53235332188        993.887334198231     
   980.932925937275        1006.35205893284        1092.17253920530     
   1232.23653487213        1463.73476319840        1810.25586725740     
   2332.37616118989        3040.92498509472        4032.90725031277     
   5263.66322559408        6713.62188484937        8301.19458065551     
   9990.60457315168        11750.2534933106        13461.9216240267     
   15104.7303426409        16532.9861919638        17792.5780644129     
   18865.9844402461     
  0.380240200469463      -0.256192453334275      -0.309220026146482     
   1.34108635274348        5.50513286938897      -0.290657987914015     
 -0.475942760219395       0.304537700203108        3.08010986743150     
  0.376085089984564        8.39301308379792       -765892.809744311     
   3459.12985768046        3541.74152228396        3673.78597064096     
   3869.76041638875        4180.73910257516        4674.79346300860     
   5317.28057493017        6188.98922788130        7351.31827167098     
   8834.55045513860        10704.2783172811        12935.1703777859     
   15571.0160218330        18533.9683567238        21947.8211222697     
   25610.1683209591        29519.1426868791        33565.7647066113     
   37615.3383551925        41609.6870895244        45495.7698424907     
   49087.7457761897        52248.6362154956        54943.3075933071     
   57167.7022081036        58712.4948628995        59678.5745930122     
   59919.7869893464        59374.6887133197        58332.7979663195     
   56503.4362465155        54285.5852570825        51516.3533095739     
   48384.4467715555        44894.1006687042        41263.0445165205     
   37498.1780519384        33689.3159543103        29917.3745642750     
   26289.6908575736        22815.6406314079        19528.3859446817     
   16504.9976447913        13730.7899299406        11247.7245026863     
   9077.85561912175        7265.67553708217        5739.23011546310     
   4536.97948620328        3617.10891357654        2970.56728430458     
   2543.50116570514        2313.40134726181        2245.29609261101     
   2300.44110220554        2432.22963063657        2623.71843549792     
   2799.57533160134        2989.09853076522        3155.77713441426     
   3247.15057690397        3336.62267422121        3369.14079938569     
   3433.83966756292     
  0.154503518544508       8.167951854074218E-002 -0.290177346749732     
  0.412860743888013        4.49695442922980       0.303654144197050     
  0.426438695167790       0.352393270215683        2.07135603231062     
   6.17718328300284        4.61300475225103       -289645.168473114     
   4636.48938616864        4945.39788858072        5329.20280658070     
   5833.51909988582        6416.40387808596        7105.66573732067     
   7907.92128955962        8804.40178354508        9854.50704269429     
   10980.9389092989        12229.5609283991        13578.1476227378     
   15016.0968988363        16529.8821043884        18074.0099251409     
   19667.0892108580        21288.9098612883        22894.9004569278     
   24424.0576568828        25883.1227326325        27249.3978270938     
   28470.5186078666        29596.6229985404        30581.1865124545     
   31497.0592136548        32247.7984112925        32951.7240141943     
   33439.4964187724        33712.7162219700        33870.4345991046     
   33767.2690221780        33485.1241493873        32960.2613831954     
   32247.0107156123        31355.1383315854        30207.0549642097     
   28983.0496101046        27581.3281535777        26075.3854587908     
   24456.6945121459        22777.9194546738        21043.7820466972     
   19326.3385928390        17639.2789564897        15968.6536828693     
   14392.9801621980        12866.6514514128        11471.7535993078     
   10214.7430472410        9046.82062057059        8011.88882367441     
   7205.64996026970        6509.25627554173        5913.74493635329     
   5446.18791133417        5038.70405625916        4742.93101199605     
   4516.64653459343        4328.75529191746        4214.88139045001     
   4148.82840616646        4176.99372370990        4250.39908550520     
   4412.59868326727     
  0.429896343052939      -0.411550859213724       0.185652789790409     
   1.20903129699653        3.47914472707443       8.844806464298749E-003
  0.148797452984276       0.282186732853702        1.35974155504876     
   4.99180983437560        1.19114360900000       -3027945.33867952     
   97330.1188574146        99351.0075734258        100850.668204203     
   101735.315415488        101876.227836308        101253.277176356     
   99934.3964012295        97718.4023049845        94875.6296623659     
   91350.7951608236        87284.0103772248        82772.0828283443     
   77911.5603846749        72741.8476913988        67312.1925926155     
   61732.8832517557        56112.8856617816        50562.2816621481     
   45168.4406796169        39968.1987980811        35060.2374296309     
   30434.0314243074        26195.1788791711        22271.0523985511     
   18729.8310516055        15575.2813411025        12770.5324848629     
   10324.1398281531        8229.19232970017        6440.19907333839     
   4958.61826086149        3739.91573382142        2774.17494709430     
   2090.88188252362        1797.85089560929        2044.76674759832     
   2908.05238489574        4377.50500855039        6463.00583167679     
   9088.79494737956        12234.7455643899        15818.0055821817     
   19748.4025288194        23978.3529430517        28425.4337681845     
   32906.7059721686        37436.5532800581        41900.8062914309     
   46213.6070472780        50352.4489238832        54298.3631709182     
   58005.7444122646        61509.3335185266        64731.0591577533     
   67896.2990236646        70946.0094476196        73949.1395086640     
   76931.4841606140        79952.4669324452        82986.9589419957     
   86074.0292102486        89170.9479727963        92073.8368139112     
   94893.4627462638     
 -7.965277287666106E-002 -0.149703112535535      -0.472598292245928     
   1.22466410896749        3.25326503477836      -0.236530957093990     
  0.394418791879711      -3.141391448220454E-003   1.48405297255275     
   4.43858405699923        2.18430338295446       -835997.352397953     
   14879.0776919471        17385.3866393869        20548.1144949454     
   24281.2417998740        28540.9083181296        33151.9608363053     
   37993.5964566759        42904.8230451333        47566.4363270890     
   51798.1397571714        55442.0138496421        58316.1461121297     
   60405.0134720459        61588.7947944559        61881.3837477938     
   61258.2796175171        59808.0475274102        57591.9664833178     
   54736.2207665201        51381.4620058024        47569.7622386365     
   43492.5577090230        39251.9163297167        34978.4023766051     
   30667.0726726814        26530.1169502134        22598.5757163733     
   18880.8966729888        15480.2795310294        12370.8451077883     
   9640.18983388059        7249.74002072947        5218.15880551665     
   3545.31882294685        2219.15698110179        1236.62179436232     
   574.249803886586        268.114975538015        350.206981974001     
   806.314200942209        1589.23970954295        2661.74948895411     
   3975.10873264369        5486.44866296873        7097.79019647856     
   8773.42678325037        10425.8333653911        12001.6420755580     
   13429.3554875986        14647.3142475499        15627.8638631447     
   16326.6800998611        16717.3607865024        16788.0064378616     
   16560.4329630778        16053.2880491305        15285.2948308696     
   14294.3094549412        13218.9974451847        12235.1897371623     
   11597.9705162631        11474.0649727410        11937.1397742802     
   13068.0260168257     
  0.192491516406543       0.480051984220936       0.445251537648205     
  0.147649815754250       0.751515149595701       0.163298628935768     
 -0.340565667696336       5.619681918841191E-002   2.82483975038301     
   2.66603697590755        7.38146981640016       -215901.224945907     
   23658.1731622150        22855.4611347856        22071.9247518467     
   21289.8733023397        20506.1780793033        19708.3847335214     
   18974.8995576734        18235.7616658639        17571.7795140647     
   16947.1199127887        16284.2425697388        15638.7286703426     
   15097.9310789159        14570.3827170081        14065.3011717646     
   13586.2173356368        13158.1351086521        12842.9850107927     
   12431.1303874303        12186.4831652028        11768.9256639271     
   11562.2533180543        11358.7671559544        11203.0683708653     
   11128.7634772043        11119.2057470358        11148.1035893963     
   11244.0049920767        11450.6502909897        11735.8886052113     
   11985.9774634321        12427.5204912981        12908.4580230009     
   13377.9595659947        13984.9552071692        14679.2517833571     
   15400.6542842105        16277.8824498014        17096.4636278367     
   17960.4827141259        18931.3511682834        19780.3819051798     
   20711.1261814714        21583.8093095736        22500.9338726620     
   23433.0331180472        24227.8885404702        24951.9227624425     
   25666.8829817295        26338.0930318253        26949.5185311138     
   27347.9118525339        27681.3745303446        27923.2056509821     
   28007.9948648177        28004.0977523470        27920.8842893095     
   27652.7320422430        27330.4997130295        26888.1974706657     
   26303.3300775386        25780.3219715354        25086.8826420971     
   24370.0178064221     
  0.366533088802969      -2.596656964493937E-002  0.360778009130679     
   2.11128023714561        4.91274645583638      -0.272363304463626     
  0.176218503377666      -2.726999708355954E-002  0.949532574110840     
   3.41875228891380        8.83440917005052       -149097.802331789     
   2090.67009630067        1702.72930512799        1446.64584190352     
   1305.78327841078        1273.10660181692        1334.05211802374     
   1454.56950725516        1610.81185814344        1807.22162828478     
   2039.46291211652        2284.74639771041        2589.72296054679     
   2973.94012683051        3439.47923136624        3960.29447275621     
   4591.80082451556        5345.30366662330        6214.96004126959     
   7188.56770656808        8292.79599963612        9546.79352663812     
   10857.9828475615        12265.6888642685        13810.2574129339     
   15387.1702147572        16998.1635690251        18575.4709471149     
   20095.2320627954        21586.9150950827        23008.8176145121     
   24163.0548737632        25181.5909002203        26020.3000332454     
   26441.9824071056        26713.2335972853        26715.9884663881     
   26561.2118674246        26214.8964941565        25784.3314820457     
   25250.5044445018        24623.3983221281        24001.9847190691     
   23251.0365086730        22530.2071986925        21696.9925236810     
   20856.7611209293        19915.9048960190        18976.1450750071     
   17975.8347908434        16946.1395912136        15890.8720900301     
   14757.0599012447        13633.9422002379        12430.8062409763     
   11210.3598334803        10071.8029983895        8906.47066189160     
   7808.82441636604        6729.08138863777        5737.74712094998     
   4812.61842729876        3962.18742795649        3226.81131765084     
   2600.92822371927     
 -0.385316654225772       0.131286472389171      -5.047785806964145E-002
  0.634300753203453        1.09834329294160       5.671311045094019E-002
  0.211732797556224      -0.408980307291880       0.633453934262242     
   5.61000682276094        10.3592487014998       -1242018.72684725     
   43124.8222799007        40379.3571164289        37742.9406826666     
   35225.5531616155        32784.8687371915        30456.4966753451     
   28278.2134126987        26201.6135401553        24234.9988982766     
   22355.5293014874        20575.6166059509        18900.4237805902     
   17318.7802925929        15813.8731474848        14456.3680820106     
   13172.1270809807        11986.2209020706        10935.9922308448     
   10059.3235002334        9212.58677290673        8570.55697700450     
   8083.71535595788        7737.14310674674        7550.73806168789     
   7536.08380364882        7706.91782122765        8102.99251929090     
   8700.54730853550        9524.32416231097        10587.7277618627     
   11892.6032504153        13446.4837259016        15287.4974122703     
   17374.8181953536        19748.2958481943        22367.0992512155     
   25249.0156168980        28333.7862012203        31658.4043920026     
   35165.7832120453        38752.7129893252        42489.6480332250     
   46204.5594636405        49829.9030396754        53390.6228626148     
   56766.0927992431        59814.5424334426        62508.0291394359     
   64824.2395280844        66627.3171482231        67977.6962850999     
   68744.7925533557        68992.4256331953        68635.0465117578     
   67802.7378604169        66437.0428776343        64718.6590836991     
   62551.1808247975        60103.3887585348        57418.4549880523     
   54585.3213498121        51720.7784342501        48780.8847244698     
   45925.6872882675     
 -0.171401152885100      -0.187624404881185      -0.118066199373281     
   2.33355891402240        5.89403175588961       6.881981079917465E-002
 -6.005470156886222E-002 -0.331458519992407        1.60759271536856     
   3.37596555266102        6.41635435488545       -5336108.45159377     
   25169.4807470279        26000.1076877527        27088.0486274351     
   28484.0634661509        30205.3860348872        32275.3345926693     
   34621.1902875762        37419.8725799769        40593.4156452865     
   44066.1740009025        47959.5936053519        52177.6560045961     
   56792.1441299016        61733.6231668407        66945.3989326406     
   72488.5375153306        78207.8340158033        84112.2897312124     
   90076.4921706393        95955.5795577145        101693.156185446     
   107166.244729546        112217.899836254        116771.950413581     
   120781.619702650        123953.801255536        126368.617163520     
   127859.237544691        128435.777110294        128025.936243979     
   126716.331681031        124402.891762888        121408.354937226     
   117474.011274462        113016.683978993        108166.972247856     
   102872.009322076        97427.7623191463        91872.3509792689     
   86353.1562263608        80983.3724693877        75688.2757039386     
   70582.1678075793        65786.5168432519        61252.2022528858     
   56935.0285978792        52903.1118034961        49222.1250017118     
   45790.0857113415        42636.2752188411        39725.1559367049     
   37100.2739012546        34750.1377880440        32625.2991802148     
   30701.0583513157        29107.6102614553        27697.8866187163     
   26514.2824952347        25581.7027191557        24934.8416277460     
   24485.5134862157        24289.5089338968        24315.4220717281     
   24622.7603686981     
 -0.333035558372747       0.444792362538794       0.170308064192618     
  0.597988892625785        2.14641586765345      -0.266483103461128     
 -0.313443164407588       0.212196492374269        1.64198006178632     
   1.72306049283513        7.00097638023224       -30227.4826777437     
   2882.76264116095        2575.83358127695        2299.19078835783     
   2083.73062018138        1912.92654844408        1803.03193361353     
   1775.24081844082        1828.57084625543        1997.43192257156     
   2263.56267949602        2603.72636147097        3015.66393010143     
   3466.20126639287        3996.74651951651        4580.23806441496     
   5224.61953486687        5929.96418156162        6729.41659483367     
   7566.93897074680        8429.38787929573        9319.81551712680     
   10222.6090819109        11119.2265731438        11940.2825420178     
   12708.3508975499        13356.7182950695        13955.1739675619     
   14361.3210370001        14624.8138699949        14719.3513961009     
   14643.5312984668        14442.1786510279        14011.5546975222     
   13487.7536717656        12832.5643516031        12103.5430105138     
   11284.3880378625        10401.2542576430        9518.87559541662     
   8630.81850567026        7732.31963266156        6918.20343771805     
   6212.10522809702        5586.12895191143        5081.83100316002     
   4703.75210070652        4447.69981838211        4287.93974339513     
   4229.50795875604        4237.09440568215        4302.46803565448     
   4399.75042114186        4507.24762870900        4606.07395437625     
   4693.46921466286        4735.68427047672        4733.83806228393     
   4686.01967541261        4563.52922850749        4383.69208115698     
   4161.42158196768        3879.82290115993        3559.98278294086     
   3216.88819093830     
  0.103950191911200       0.215029921279075       0.311007040057143     
   3.00438818451672        4.74573120126168       0.359924137635877     
  0.247257200776068       0.111884486866267        1.54980270470678     
   2.36979022779035        8.26601801165915       -142397.512263157     
   11760.8817337203        10832.5689179317        9988.26499816070     
   9144.91276547797        8402.48531617453        7698.37659312597     
   7082.39685143294        6546.80352587617        6084.54964753475     
   5697.75708948946        5373.62926131726        5128.94382338841     
   4977.48498680251        4889.44477848485        4993.79823037648     
   5283.93314328523        5695.50197059106        6267.36706816529     
   7009.97649734226        7838.96109224773        8811.94475951659     
   9908.61737159826        11040.8143334742        12276.1509024389     
   13533.6466192056        14741.2321476011        15946.0667761271     
   17080.0926128130        18176.9541650007        19126.0937577857     
   19990.7108384097        20660.7825732300        21268.4762464051     
   21735.4658242509        21956.7799497760        22143.3604123723     
   22194.1308957992        22280.2974213929        22189.4759632757     
   22173.6453512915        22123.7629846706        22113.5524731646     
   22071.4801971311        22034.8366977254        22060.5449325308     
   22008.5640417356        22049.9113234234        21944.9727071451     
   21949.6008871644        21785.8679470978        21665.5572966500     
   21428.1706283573        21149.5095655879        20797.2181440476     
   20352.5052813715        19781.2736751564        19163.2498812161     
   18380.7451976688        17580.7414362314        16665.5037804625     
   15707.4726572939        14674.6505740979        13707.3836407648     
   12701.6055470690     
  0.151168960774950       0.479010641209735       0.392031631815566     
  4.675538299993107E-002  0.106346421438748      -5.343206834128489E-002
  1.471459015772580E-002 -0.242597745322068        2.03154908036432     
   4.46918910025632        9.79677998657630       -26609.2226018941     
   1016.46291598256        897.355307514568        811.207300958672     
   738.287561709262        693.962117818388        655.310114038781     
   624.224550630055        615.461365434427        619.419261252271     
   619.605359612571        645.603139905813        684.600649238777     
   749.509444896593        845.347187137730        972.353307724424     
   1131.22052997989        1343.66583396746        1605.90096470602     
   1935.83832951803        2314.81411611880        2747.94609326503     
   3257.63393032617        3822.00308793400        4443.84220265674     
   5101.10631732334        5809.51527104770        6560.09613548202     
   7311.78537346389        8098.71693630595        8826.20201388876     
   9550.84240545851        10216.4746603531        10839.4030969511     
   11371.3474039657        11803.8902387353        12136.6639668709     
   12368.0994792715        12483.2292845211        12451.8382831310     
   12365.5354749234        12150.5499492528        11800.0336202463     
   11432.3735375815        10960.4329018764        10401.3555600771     
   9832.72354276977        9206.42015842769        8550.02522727517     
   7904.11312559576        7260.74878712068        6598.72706650215     
   5974.57462318283        5351.67259571958        4771.03109329566     
   4215.06875258994        3708.09433336273        3242.14527807655     
   2796.88453910244        2421.50009990948        2082.23581646210     
   1795.21555514572        1544.02745957778        1328.35940895602     
   1150.65082699477     
  1.189201302398879E-002 -0.258921178760147      -0.107441281263023     
   1.71974443338813        2.08457206548310      -0.153598688336038     
  1.537242103677872E-002 -0.313123818540725       0.862046334677997     
   1.07219929858453        4.12572787710785       -811807.375391413     
   45445.3163410434        43936.1143737582        42013.4876827638     
   39688.3747566867        36955.1426077077        34087.4680340723     
   30993.5255638744        27875.6207682229        24717.4213852517     
   21642.2755670346        18726.1999634286        15917.7264610597     
   13360.9692837357        11096.3080491369        9229.10148904449     
   7851.40429624081        6995.80860199297        6763.21621355520     
   7138.23935339748        8149.77954280532        9809.41386693546     
   12071.3779790505        14853.0877171883        18121.6536643648     
   21734.0768547218        25623.4196872280        29614.1536562211     
   33666.0610088128        37583.0959992121        41270.9367508071     
   44618.1841416355        47476.8048043521        49813.3643004706     
   51533.0019276177        52539.6448737441        52834.2751554890     
   52439.4649804804        51416.4746890313        49794.0309523497     
   47604.5216048970        44996.5071243800        42060.8129711220     
   38939.6657589566        35925.9415435656        33182.3160295250     
   30820.0698799178        28962.7656789169        27645.6638343139     
   26916.7813557762        26768.7591527733        27191.5884812825     
   28148.1857210414        29614.2747526015        31456.3952297626     
   33567.8129569359        35840.3470653484        38201.9570423256     
   40459.4265800239        42480.0766055288        44168.4360686238     
   45433.0859353049        46278.5148416204        46580.0691148855     
   46254.6823394598     
  9.738982784474859E-002 -0.294394178559774       5.082105417725968E-002
  0.862343021790806        1.57835386210141      -0.231550676367156     
